,speed,latitude,timestamp,longitude,vehicle_id,vehicle
1829,86,28.601740479309225,1779701193.4435055,77.19469442387887,CAR101,
1830,97,28.616908966639123,1779701536.253091,77.20983251953592,CAR101,
1832,111,28.60745563187173,1779782092.4447606,77.19397653133697,CAR101,
1834,107,28.60534797182794,1779785209.514684,77.1913823227747,CAR101,
1835,81,28.611133345707263,1779709350.1961854,77.19671637466789,CAR101,
1839,114,28.60491229881322,1779702656.7566686,77.20428723293321,CAR101,
1840,82,28.61553055825552,1779786924.6631286,77.19030454338505,CAR101,
1841,97,28.61106848502424,1779706038.0099773,77.19493496189956,CAR101,
1850,114,28.609510646353083,1779778473.137926,77.19326920453344,CAR101,
1852,104,28.603227945405408,1779778276.4572654,77.1999143505805,CAR101,
1854,101,28.615292973867362,1779776230.412999,77.19799732508636,CAR101,
1856,86,28.61687476518223,1779773214.5366664,77.1964129501052,CAR101,
1857,118,28.600467232087105,1779787623.4075148,77.20790643614656,CAR101,
1859,84,28.607315291838525,1779774579.1923053,77.19521601932811,CAR101,
1862,102,28.612638439786846,1779701981.4095042,77.19103405083487,CAR101,
1863,85,28.618366590985094,1779775611.3724515,77.19420164916914,CAR101,
1867,103,28.60923915018094,1779697193.066279,77.2081622342387,CAR101,
1870,113,28.614741072847995,1779778159.4180036,77.19504836908507,CAR101,
1872,108,28.609302227427836,1779781638.267453,77.20716026677613,CAR101,
1873,100,28.602203361146945,1779788198.287925,77.20179015092424,CAR101,
1874,111,28.61733480485253,1779777594.6305423,77.20338358557797,CAR101,
1877,104,28.602140398449855,1779692939.9897983,77.19954445344034,CAR101,
1880,93,28.60018045171184,1779693157.473459,77.19830613462511,CAR101,
1883,90,28.601629985332014,1779699699.362051,77.19541104087885,CAR101,
1888,81,28.601439176340996,1779712239.5769553,77.19814635025948,CAR101,
1895,87,28.605423885955123,1779770222.0699472,77.1989986257686,CAR101,
1896,81,28.616942074738983,1779788208.878783,77.20939153924283,CAR101,
1899,107,28.60533845132215,1779700248.9309714,77.20449049879669,CAR101,
1901,101,28.61360637076833,1779697009.8890624,77.20275181537535,CAR101,
1902,118,28.619173162183863,1779713150.1287596,77.19988815060553,CAR101,
1905,103,28.608103194912687,1779698831.2392995,77.2099312453206,CAR101,
1906,84,28.60114474834427,1779788230.2075818,77.20648056300578,CAR101,
1908,111,28.607640035406767,1779706955.3917942,77.19124252712889,CAR101,
1909,102,28.616782463225082,1779711101.6487243,77.19547047207433,CAR101,
1911,81,28.60098668120987,1779698994.9252598,77.20694714275182,CAR101,
1912,97,28.600354481156053,1779702068.359223,77.20777954346737,CAR101,
1913,85,28.61135970639027,1779770582.7493482,77.19644457288206,CAR101,
1914,92,28.61808971249347,1779708221.1331766,77.2089229063288,CAR101,
1918,104,28.610108399791955,1779785706.1503818,77.1909890547287,CAR101,
1919,95,28.604456416849068,1779785443.1522636,77.20017559040873,CAR101,
1924,83,28.616578883881267,1779710119.660575,77.19811106063686,CAR101,
1925,112,28.61967976462823,1779712491.7530532,77.19486096289596,CAR101,
1931,83,28.61564118488946,1779696752.7017946,77.19509704534138,CAR101,
1935,118,28.603866846489094,1779784707.3339586,77.20095875371507,CAR101,
1937,96,28.60601620603954,1779776853.083047,77.20192804149312,CAR101,
1938,115,28.617339378625505,1779775633.0830357,77.2090481235979,CAR101,
1939,89,28.613702216385327,1779705938.8322651,77.19075068285666,CAR101,
1941,95,28.606431346289554,1779698579.5199213,77.20159992202659,CAR101,
1944,98,28.605228638629136,1779698622.021736,77.20888474817323,CAR101,
1945,91,28.60595192055917,1779774651.404667,77.20968963821261,CAR101,
1948,94,28.603957796701817,1779701068.693429,77.19970346310993,CAR101,
1950,96,28.604916741753836,1779784975.7114925,77.20475327333293,CAR101,
1952,116,28.619381511317854,1779786077.7338243,77.1996572432718,CAR101,
1954,108,28.618467282907563,1779696534.3945818,77.20236873938177,CAR101,
1955,94,28.611494879909955,1779785546.3066974,77.19997059160882,CAR101,
1956,100,28.61529542453739,1779697842.24649,77.19873417395685,CAR101,
1958,110,28.601046954721696,1779711746.145496,77.19425602763243,CAR101,
1959,120,28.60607275128996,1779767871.37211,77.20650749171509,CAR101,
1961,100,28.61605008461347,1779773176.3655584,77.20486626932234,CAR101,
1962,81,28.612773211765482,1779697551.091681,77.1963417841584,CAR101,
1968,99,28.6002742694725,1779767360.1358337,77.19359552633023,CAR101,
1971,117,28.618155410754213,1779712614.985957,77.20241431161958,CAR101,
1975,94,28.612423777486484,1779782212.9605253,77.20276624670944,CAR101,
1976,86,28.60651435597317,1779709353.7570705,77.20460908844382,CAR101,
1977,83,28.613229864150693,1779697113.7620804,77.19984765701308,CAR101,
1978,94,28.616865709887552,1779713038.820565,77.2070082082117,CAR101,
1981,83,28.61803024987154,1779700021.7144983,77.20398174263532,CAR101,
1986,98,28.61199854391804,1779707207.5432491,77.19825032477313,CAR101,
1989,118,28.609736806970837,1779713396.151042,77.20993361240548,CAR101,
1993,83,28.609238016099052,1779707218.1399562,77.19185153172982,CAR101,
1995,82,28.605362613156604,1779782490.946431,77.19197520938857,CAR101,
1996,99,28.619814631613377,1779706470.5478015,77.20777911656138,CAR101,
2000,81,28.60069036981799,1779706484.6979084,77.20744149734332,CAR101,
2005,116,28.601541004689803,1779785184.6978626,77.20023113206204,CAR101,
2006,116,28.610314882691107,1779777669.573202,77.20481832910538,CAR101,
2007,99,28.601066339077068,1779785088.8907428,77.19523807739371,CAR101,
2009,115,28.600439079792324,1779767299.868485,77.20084129796071,CAR101,
2010,104,28.615137212460887,1779693184.2653093,77.20047959796692,CAR101,
2011,91,28.60929619010844,1779785539.2476578,77.19688863849676,CAR101,
2012,95,28.617582019332804,1779712473.8861177,77.198922802032,CAR101,
2013,111,28.609734725132373,1779767765.2995749,77.19254930752922,CAR101,
2014,91,28.6113073567075,1779706240.020865,77.19693315214818,CAR101,
2016,109,28.606624041029256,1779703209.533001,77.19600272364252,CAR101,
2017,101,28.609386504157186,1779700106.9124637,77.198055589452,CAR101,
2019,88,28.607348782288426,1779790096.521006,77.19975299975933,CAR101,
2024,86,28.606021007743117,1779773607.3593328,77.20218113327064,CAR101,
2026,108,28.605680332513924,1779785467.8885882,77.20110200935403,CAR101,
2027,115,28.611753604092403,1779770643.6478894,77.19087595535228,CAR101,
2030,88,28.600572090457895,1779775115.7898977,77.19320037164316,CAR101,
2031,82,28.6062151940036,1779786744.0762591,77.20532868756203,CAR101,
2032,86,28.610884737415617,1779779174.872018,77.2089421407788,CAR101,
2033,90,28.601306243033317,1779702142.812348,77.2077936324992,CAR101,
2035,116,28.60898103465025,1779771376.7587903,77.19961446209442,CAR101,
2036,106,28.60671132812749,1779710782.8712578,77.20105272640049,CAR101,
2038,91,28.600874345585467,1779699813.7290967,77.20923061159179,CAR101,
2039,99,28.616830235030427,1779710261.5357652,77.19744862875912,CAR101,
2043,99,28.606649726259604,1779789819.8236506,77.19255734307966,CAR101,
2044,93,28.616155794074924,1779707228.7776914,77.1962512997631,CAR101,
2048,83,28.616455111099594,1779702339.025738,77.19702415774555,CAR101,
2054,87,28.604374236096508,1779706723.2404883,77.19792205465524,CAR101,
2057,113,28.613685185282026,1779707030.1438894,77.20021372668819,CAR101,
2060,114,28.618669083541562,1779776902.976877,77.20246571303224,CAR101,
2062,108,28.61875576656377,1779786339.7709517,77.19742309721246,CAR101,
2063,116,28.612701515474896,1779696855.899633,77.1961412308364,CAR101,
2064,102,28.60081837040798,1779770436.5528347,77.19255514508953,CAR101,
2070,83,28.605717424999373,1779708057.3233948,77.20881786284511,CAR101,
2072,89,28.604997381442253,1779713160.8788283,77.20591575378559,CAR101,
2075,109,28.61197639716919,1779710023.6512213,77.19450352315707,CAR101,
2080,85,28.60418445665679,1779776331.8304935,77.204831764204,CAR101,
2082,90,28.600734953670404,1779692954.1720858,77.20167652595165,CAR101,
2085,120,28.609215529782766,1779698261.6042335,77.20659853895575,CAR101,
2087,86,28.602431295401765,1779707399.676239,77.20418308616902,CAR101,
2090,81,28.61596508127539,1779774783.4723876,77.2016548638095,CAR101,
2091,89,28.606740388729833,1779776970.2903512,77.19453214167494,CAR101,
2092,97,28.61398020817234,1779706765.8050642,77.19761341213803,CAR101,
2093,86,28.602784641824037,1779710726.1542883,77.19114090884689,CAR101,
2095,97,28.61074037261983,1779707175.6754441,77.20965120074584,CAR101,
2097,110,28.61648492134563,1779788091.6334186,77.19123189008157,CAR101,
2099,109,28.618025639541838,1779785361.6740572,77.19903607147471,CAR101,
2103,115,28.610590006163978,1779776432.9662697,77.20238127110736,CAR101,
2109,97,28.601718580346496,1779787257.8940127,77.20948143638151,CAR101,
2111,91,28.61155310575373,1779786219.4503744,77.20248409333685,CAR101,
2113,119,28.604086126322166,1779698625.5394878,77.19192585128424,CAR101,
2114,108,28.60139738867402,1779701200.5505939,77.20543047479549,CAR101,
2116,85,28.615841731581533,1779693801.2925231,77.2017035116919,CAR101,
2120,88,28.60510344551806,1779708178.182689,77.1970327496822,CAR101,
2121,114,28.61683896947654,1779703184.6858323,77.20784447857653,CAR101,
2122,120,28.619971612956064,1779693128.5450501,77.2088418535129,CAR101,
2124,93,28.61857615846198,1779775308.951652,77.19344571590068,CAR101,
2128,105,28.618990974784303,1779710541.0340548,77.19297774597794,CAR101,
2131,117,28.60158007428177,1779701086.425232,77.20948558462355,CAR101,
2134,100,28.604014706709847,1779787825.3639116,77.19054403517505,CAR101,
2136,109,28.618157892633164,1779784982.756845,77.19547064317071,CAR101,
2137,109,28.60587341396257,1779773610.907598,77.20688753149435,CAR101,
2138,108,28.60923206776242,1779712703.3617823,77.2021306024145,CAR101,
2140,81,28.61629568342967,1779771200.838998,77.20157926920957,CAR101,
2142,83,28.61601941311303,1779773974.743492,77.20417327029588,CAR101,
2146,102,28.61207283725093,1779693880.8901775,77.19719648287897,CAR101,
2147,113,28.600648530060507,1779698664.9732609,77.20819583853923,CAR101,
2151,117,28.61231098054586,1779784792.3386655,77.20695369888189,CAR101,
2152,84,28.614847089319806,1779775054.570283,77.19877514598105,CAR101,
2154,115,28.615486678860208,1779706009.6439438,77.2064978005899,CAR101,
2159,88,28.605500169702847,1779709474.524147,77.20400936002565,CAR101,
2164,117,28.60058851574079,1779779035.925532,77.20528045855684,CAR101,
2165,108,28.619832213378693,1779774468.2502058,77.20845482011461,CAR101,
2168,93,28.604308233893256,1779702446.6299691,77.19002314926881,CAR101,
2169,87,28.61822320447803,1779784561.7594857,77.19484521144071,CAR101,
2170,90,28.618238545036313,1779775417.5056918,77.19572561307143,CAR101,
2171,97,28.608438532979676,1779709364.366635,77.20097355128459,CAR101,
2172,108,28.61337104621556,1779767370.8306928,77.19830087880165,CAR101,
2173,97,28.61113513334625,1779782411.9882286,77.20167884665902,CAR101,
2174,88,28.617145328473104,1779702834.6931942,77.20730515620842,CAR101,
2176,110,28.610212334626855,1779700607.7371316,77.19355314411915,CAR101,
2180,100,28.61997735542363,1779767637.9411006,77.19318197430538,CAR101,
2182,97,28.607573367682047,1779698881.4953094,77.19256951186729,CAR101,
2185,95,28.61791829370432,1779711419.3912623,77.20231909124143,CAR101,
2191,109,28.604190785643706,1779784547.6347804,77.20520088456142,CAR101,
2192,116,28.61934880784354,1779712775.081126,77.20441119951772,CAR101,
2193,88,28.615425641974326,1779778575.832427,77.19572351524867,CAR101,
2197,83,28.616568233947227,1779770737.3210495,77.20872951281534,CAR101,
2200,118,28.61294034811387,1779781709.0886776,77.2094807157438,CAR101,
2201,99,28.60646771725722,1779712308.4993882,77.20556736193706,CAR101,
2202,93,28.603111147802903,1779786623.4023588,77.20658296426599,CAR101,
2208,118,28.60078766882643,1779710999.0033443,77.20914963368804,CAR101,
2210,83,28.601179144930803,1779775258.961753,77.20593101135603,CAR101,
2211,106,28.603784257938454,1779779099.6081269,77.19463157108565,CAR101,
2214,116,28.6053741395216,1779699044.531907,77.19415582851768,CAR101,
2217,102,28.60606975295015,1779778604.5849636,77.1944365522534,CAR101,
2226,109,28.60376320177671,1779773169.0927289,77.20473753650536,CAR101,
2227,81,28.61451682123229,1779708983.9682398,77.20114564745181,CAR101,
2232,85,28.615865402776926,1779710733.3586195,77.19464676327038,CAR101,
2234,88,28.61949286167322,1779774886.6161342,77.20292236373525,CAR101,
2235,118,28.604315146474047,1779710215.261439,77.20812337723521,CAR101,
2237,90,28.615149800895743,1779775511.0958118,77.20069386558998,CAR101,
2239,96,28.604235275501793,1779785351.0630312,77.1986071786457,CAR101,
2242,97,28.6135300148167,1779788105.973825,77.19920817290773,CAR101,
2247,120,28.616276642219095,1779767324.6701925,77.20212550869708,CAR101,
2250,114,28.60462119244874,1779782067.652089,77.1992676457093,CAR101,
2256,99,28.617398683723383,1779773154.7923222,77.1913033891814,CAR101,
2260,87,28.610716139414468,1779700725.1075532,77.19674832627683,CAR101,
2261,93,28.603765475181095,1779699549.057284,77.1944101460645,CAR101,
2262,115,28.601274405175655,1779785680.9820929,77.1994780191605,CAR101,
2265,98,28.60094206011606,1779699531.2782788,77.20301991090506,CAR101,
2267,109,28.60903751725161,1779767338.8597314,77.19240985281806,CAR101,
2268,110,28.603824539099385,1779699903.456467,77.20804977681227,CAR101,
2271,100,28.606953935266713,1779773593.1848066,77.19756950935349,CAR101,
2274,84,28.605511044829672,1779773629.082023,77.20560912167048,CAR101,
2275,91,28.618137952876474,1779706595.1229417,77.19179093547007,CAR101,
2287,89,28.60300642079914,1779784721.4994802,77.19813780662415,CAR101,
2292,111,28.610110503900703,1779703377.6209588,77.2024825320041,CAR101,
2293,112,28.605174627335142,1779782006.8301458,77.20153174998617,CAR101,
2297,110,28.60487740627982,1779706310.978163,77.20625809183446,CAR101,
2312,87,28.6172591370947,1779710208.1900816,77.20251879348287,CAR101,
2313,88,28.618984622830418,1779777778.4827812,77.19071068145793,CAR101,
2314,106,28.60355180224772,1779711851.0033455,77.20343570802704,CAR101,
2315,98,28.602853454078716,1779778807.33878,77.19092731578523,CAR101,
2316,85,28.60507548982998,1779774358.2396321,77.20375121897158,CAR101,
2325,94,28.602408006709897,1779785025.1849012,77.20346172228369,CAR101,
2326,87,28.61334040932481,1779776393.4429982,77.2006506338157,CAR101,
2327,96,28.6085442915897,1779776842.4621446,77.2015646741436,CAR101,
2331,83,28.61322594057694,1779701065.165883,77.19907783533887,CAR101,
2332,100,28.60992923892902,1779778993.4349556,77.19651701196223,CAR101,
2335,94,28.613014714840727,1779771866.9827492,77.2041593103936,CAR101,
2337,83,28.61087036085606,1779712879.795708,77.19627437130065,CAR101,
2339,98,28.60469082263684,1779767466.6557717,77.2033726066819,CAR101,
2341,87,28.601258976372865,1779701104.6789303,77.20990167717603,CAR101,
2343,102,28.60654795239594,1779707573.5655446,77.20879855499531,CAR101,
2347,108,28.602969443311274,1779771434.697566,77.1932021693892,CAR101,
2353,91,28.610916464024125,1779708550.7135036,77.19807598091197,CAR101,
2354,107,28.6167698438523,1779693223.4216957,77.20066676160761,CAR101,
2355,108,28.611697252382797,1779782369.4415483,77.19811383411472,CAR101,
2359,117,28.615256626891927,1779772195.2199342,77.20273695144225,CAR101,
2360,106,28.612868344995444,1779787410.371513,77.20472416815167,CAR101,
2361,110,28.61479132445427,1779786471.1689959,77.20167725110421,CAR101,
2363,99,28.61528002290757,1779708110.5472124,77.19572514780685,CAR101,
2368,82,28.61790406687616,1779771766.2673185,77.20468946967752,CAR101,
2369,109,28.617723060130967,1779767956.4511788,77.20294221582009,CAR101,
2370,89,28.604779782733303,1779776136.9976466,77.20410887942434,CAR101,
2371,86,28.6156645087087,1779702153.4879599,77.20264111139566,CAR101,
2374,101,28.61046650529335,1779782426.1741345,77.19942512808669,CAR101,
2375,104,28.61928636881494,1779787020.6373377,77.1935529441477,CAR101,
2376,116,28.60346281273082,1779712174.479829,77.2038114419319,CAR101,
2377,97,28.60598581264043,1779699517.0351412,77.20243609801987,CAR101,
2378,92,28.614976844916733,1779700807.9387815,77.19978446572732,CAR101,
2380,93,28.601075167083213,1779777573.2962768,77.20204103751851,CAR101,
2383,87,28.609348532040205,1779708618.0097005,77.19356972722206,CAR101,
2389,106,28.605070060882106,1779696852.3331883,77.19654453650665,CAR101,
2390,85,28.609268917399312,1779776303.0009246,77.19155671218061,CAR101,
2391,99,28.600885027089642,1779697268.3749506,77.20222327968493,CAR101,
2394,93,28.602469730672986,1779697685.7452102,77.20661684693533,CAR101,
2398,109,28.614279661716548,1779778155.3944533,77.20815360593626,CAR101,
2401,107,28.61712265375264,1779702792.0471828,77.20810972882498,CAR101,
2404,114,28.606272504856495,1779787034.8243608,77.1919034602991,CAR101,
2406,111,28.61488297508733,1779702731.1498194,77.20399603646094,CAR101,
2407,85,28.604201695147633,1779701774.2976222,77.19757051608134,CAR101,
2409,86,28.61477041224381,1779712618.5751076,77.19792266951424,CAR101,
2410,83,28.60895211860094,1779701129.6183083,77.20979199446988,CAR101,
2411,106,28.61643905969718,1779770280.7792602,77.19955858976033,CAR101,
2412,103,28.60655411165397,1779706428.085904,77.20106428124531,CAR101,
2413,95,28.603809367205518,1779774162.3286633,77.1987113301333,CAR101,
2416,113,28.619372042982473,1779784551.1563957,77.20915381047719,CAR101,
2419,96,28.61237663574453,1779702824.0613654,77.20360898523441,CAR101,
2425,92,28.605496402297103,1779790000.617315,77.20782170716454,CAR101,
2426,96,28.61382183561715,1779700145.9232342,77.20839277396243,CAR101,
2428,98,28.61993441189452,1779781623.9681911,77.19889624659636,CAR101,
2431,113,28.612040012140852,1779776913.5672374,77.20912116911131,CAR101,
2442,90,28.61585311330371,1779776025.9738078,77.19288053382952,CAR101,
2443,115,28.605139608102622,1779775543.4666848,77.19052643447326,CAR101,
2445,117,28.607723513185302,1779773715.3826692,77.19614349058152,CAR101,
2448,117,28.617330564098356,1779707676.3729465,77.2007941031383,CAR101,
2449,115,28.60782192074486,1779699282.0737667,77.19805822162377,CAR101,
2452,96,28.610336992823047,1779706261.1929855,77.20550009946737,CAR101,
2453,102,28.601537874889775,1779779274.4787989,77.19715852145245,CAR101,
2454,111,28.605418881131488,1779706452.8326259,77.203062883855,CAR101,
2456,81,28.609176737546765,1779787896.261475,77.20307897336595,CAR101,
2458,106,28.61778751373486,1779706275.3810387,77.19281369524896,CAR101,
2460,100,28.608169922535804,1779776461.9147673,77.19420807147313,CAR101,
2467,86,28.60987626303508,1779773809.778975,77.19353214133233,CAR101,
2468,90,28.604903895561783,1779699831.5970683,77.20465976161151,CAR101,
2478,100,28.607007310333188,1779696770.4628096,77.20894992970453,CAR101,
2480,81,28.602657298669918,1779702938.7083228,77.19225509449731,CAR101,
2481,96,28.60050999539482,1779702564.1922102,77.20106981117272,CAR101,
2489,113,28.60893503164322,1779777440.998234,77.20771352332542,CAR101,
2496,111,28.617373439682037,1779700085.6047802,77.20349018803168,CAR101,
2501,116,28.603339245168684,1779785159.6873322,77.196149524736,CAR101,
2505,97,28.610707695456565,1779701645.9959626,77.2008763600865,CAR101,
2507,111,28.614412338112135,1779771910.2402682,77.19320335161386,CAR101,
2509,105,28.615175346018926,1779713403.3600192,77.19589181114087,CAR101,
2510,113,28.605376706522588,1779708600.3074832,77.19502775612479,CAR101,
2512,91,28.615796788782134,1779784434.5177631,77.19326148389638,CAR101,
2515,94,28.613339086737007,1779775686.684294,77.20970625039831,CAR101,
2517,93,28.61969459362137,1779698934.6521971,77.19093300384,CAR101,
2518,120,28.610613881035935,1779776411.6624708,77.20564645945616,CAR101,
2519,85,28.6180915850725,1779711350.4040992,77.19257135440121,CAR101,
2520,97,28.61140346720906,1779787218.9591715,77.19097776641475,CAR101,
2522,92,28.612504343016163,1779710719.0740259,77.19577199253762,CAR101,
2523,87,28.603072787105308,1779693089.4711552,77.20023339046878,CAR101,
2538,86,28.601881047892377,1779696641.8584924,77.20525187198476,CAR101,
2539,113,28.613266894542893,1779697182.4886339,77.19179624557493,CAR101,
2540,116,28.607386996731766,1779702895.5132227,77.19917082228828,CAR101,
2541,117,28.603396226150917,1779712660.25172,77.19208038965517,CAR101,
2543,85,28.604809829183036,1779702699.3002646,77.20956046850628,CAR101,
2545,86,28.613362009472155,1779779057.1833372,77.20902881843111,CAR101,
2546,106,28.616028875208453,1779698012.046207,77.2095223827534,CAR101,
2547,105,28.61185934739903,1779710162.0798035,77.19121589250999,CAR101,
2550,118,28.61492451951699,1779786421.633396,77.19825004890461,CAR101,
2551,111,28.60462131040644,1779702759.6578221,77.19819680927121,CAR101,
2556,100,28.606868396051574,1779701738.7852352,77.19543345911613,CAR101,
2560,107,28.60315324067738,1779701831.313344,77.19509257760944,CAR101,
2565,114,28.617336375826124,1779709161.2902935,77.19064988383059,CAR101,
2566,88,28.61137435766084,1779767139.1242175,77.1994227891456,CAR101,
2570,95,28.612473079818155,1779771585.4256063,77.19107611599003,CAR101,
2577,97,28.6117404841244,1779779000.4764688,77.20574469442302,CAR101,
2578,96,28.61553974654478,1779699239.7668123,77.19031788979588,CAR101,
2579,81,28.600761867416658,1779777222.5214021,77.19210401243087,CAR101,
2582,99,28.618049607020577,1779698870.8969235,77.19020297453848,CAR101,
2584,99,28.610490506273415,1779710357.262366,77.20937289025426,CAR101,
2588,89,28.60259562857005,1779702713.4428232,77.19049833957271,CAR101,
2594,109,28.60733274638261,1779710693.660515,77.20808109953833,CAR101,
2595,89,28.619688212188432,1779772217.1307383,77.19032383575517,CAR101,
2596,112,28.605367597249156,1779778298.1854062,77.20403892546803,CAR101,
2597,98,28.608038421480313,1779713298.8107939,77.2064506534357,CAR101,
2603,84,28.60107168013938,1779771617.6853375,77.19214029559345,CAR101,
2605,89,28.61622311245378,1779706126.5645397,77.19892801037554,CAR101,
2610,93,28.61429977381491,1779711895.0320113,77.19706235300794,CAR101,
2615,109,28.614606795019704,1779776661.5823472,77.19886579195942,CAR101,
2616,99,28.60921844569441,1779702328.4124649,77.19432815382233,CAR101,
2620,111,28.618197336594786,1779706709.0891154,77.2022161860657,CAR101,
2623,83,28.607731202590376,1779775129.957044,77.20767091027948,CAR101,
2626,94,28.60280986282366,1779776375.6276364,77.19091936661998,CAR101,
2629,105,28.60331094444475,1779782383.6163385,77.20981996994861,CAR101,
2631,90,28.61080378512658,1779701305.0804684,77.19164676274028,CAR101,
2636,100,28.618255864056636,1779696902.3778794,77.19774036186823,CAR101,
2644,82,28.61824155354411,1779770864.2644982,77.19091101717446,CAR101,
2646,85,28.60656741810983,1779789947.517525,77.20474976928233,CAR101,
2650,114,28.600439542086402,1779767363.6747985,77.19171001530222,CAR101,
2653,98,28.616208600005105,1779701734.7294269,77.1969684363245,CAR101,
2658,109,28.60095856681565,1779790089.441675,77.19895200097021,CAR101,
2661,82,28.616769453529216,1779778241.0928311,77.20646763169563,CAR101,
2662,119,28.60595690757476,1779702849.3300939,77.19631954652166,CAR101,
2666,89,28.612477696388844,1779770316.054292,77.19977807290392,CAR101,
2670,108,28.61468974595119,1779700678.8010733,77.20964241870561,CAR101,
2672,82,28.608716864618806,1779771542.4878302,77.20404929021302,CAR101,
2673,109,28.60163420252394,1779775266.0257761,77.19323270532485,CAR101,
2677,105,28.602883404963954,1779705917.5251064,77.20467882405303,CAR101,
2678,88,28.618349089775492,1779786488.901765,77.19487789959035,CAR101,
2679,87,28.60732078783419,1779697838.7195103,77.20785668281957,CAR101,
2680,116,28.60233968388416,1779773486.3144584,77.20347826081107,CAR101,
2682,84,28.605171416455693,1779777376.6132164,77.19830603787736,CAR101,
2683,102,28.603817854516883,1779693846.763975,77.19526542135782,CAR101,
2684,85,28.619796736510214,1779787417.4545949,77.19707744254853,CAR101,
2687,95,28.61362350436659,1779707296.216459,77.20640603907806,CAR101,
2690,116,28.60691287830557,1779696959.1147125,77.19484943144617,CAR101,
2691,105,28.60683576265022,1779711982.3753624,77.20774772256613,CAR101,
2692,98,28.613427427007377,1779710336.006845,77.2075760817973,CAR101,
2696,110,28.602861344126424,1779712228.8081656,77.19871390399265,CAR101,
2699,89,28.605272330418007,1779707474.103174,77.20104305953795,CAR101,
2701,103,28.6155169218247,1779701575.184563,77.1987275939642,CAR101,
2703,98,28.602798274291313,1779784802.8923664,77.19173568083272,CAR101,
2710,104,28.608020839787198,1779706006.1236458,77.19074924293669,CAR101,
2711,91,28.60811747873301,1779709267.623381,77.20564280338957,CAR101,
2712,95,28.608014621773247,1779703009.9852118,77.19376102989202,CAR101,
2713,113,28.605593876231595,1779698963.011584,77.19740734852975,CAR101,
2717,91,28.610928788797157,1779771888.6349463,77.2077904856811,CAR101,
2719,106,28.618425025756583,1779782462.5627117,77.19248943490898,CAR101,
2724,93,28.61935286914546,1779698468.8545172,77.20305801636948,CAR101,
2730,88,28.602157485398482,1779774129.9730396,77.20674987470946,CAR101,
2733,112,28.60471250501401,1779699122.6858752,77.19536921464521,CAR101,
2735,105,28.613352432053354,1779699356.5557222,77.19632110161649,CAR101,
2736,104,28.610093757463957,1779706098.2197614,77.20945066909947,CAR101,
2737,104,28.61844478408438,1779696742.0261292,77.20921087284538,CAR101,
2738,99,28.60610483884873,1779782198.780332,77.20746585482263,CAR101,
2740,106,28.60697861925311,1779711300.9762158,77.19643615374038,CAR101,
2741,89,28.616705953568417,1779774432.5381877,77.19330704529362,CAR101,
2742,105,28.604523602433886,1779784788.8149252,77.20701647225766,CAR101,
2743,82,28.606537326591894,1779699289.19552,77.1970711523219,CAR101,
2747,113,28.611069066519892,1779786173.294932,77.20195786510368,CAR101,
2748,102,28.614831656377294,1779706580.940236,77.19926116391791,CAR101,
2751,114,28.608192805887526,1779706381.8623538,77.207741185691,CAR101,
2753,81,28.612209272808315,1779696691.8196194,77.19946586207953,CAR101,
2756,93,28.61938667899918,1779774608.9346864,77.199984046605,CAR101,
2763,98,28.617081213034837,1779702981.398913,77.19797816090727,CAR101,
2765,91,28.613716826470462,1779708387.5750337,77.20579256631163,CAR101,
2776,87,28.610357957194783,1779776350.0776193,77.19408972247703,CAR101,
2778,95,28.606391165922762,1779786325.5871272,77.2067202493427,CAR101,
2781,116,28.60153743668021,1779776658.0472004,77.20563218179612,CAR101,
2782,105,28.614310270541473,1779702967.1765864,77.20719330791431,CAR101,
2783,89,28.611330983374373,1779775890.2164896,77.19501608859422,CAR101,
2785,104,28.60875420708673,1779786141.4778268,77.1917398277312,CAR101,
2786,99,28.60446470425265,1779776742.3648696,77.19801703886382,CAR101,
2787,97,28.60282324292736,1779712145.8099256,77.20856615958503,CAR101,
2790,106,28.614571794635864,1779700843.8223639,77.20224589396787,CAR101,
2791,114,28.6074043810655,1779782429.7314274,77.19331696188198,CAR101,
2792,89,28.619811766505414,1779693678.226349,77.19179384819256,CAR101,
2793,114,28.618749472637642,1779785021.6399088,77.20238000792517,CAR101,
2794,109,28.611954000385705,1779711247.9022202,77.19236038792147,CAR101,
2795,103,28.604148493614684,1779771470.4311845,77.20305882177198,CAR101,
2796,108,28.61863205668211,1779702203.1049323,77.19138572760886,CAR101,
2799,110,28.60232029744621,1779786673.1695485,77.19188129338383,CAR101,
2801,94,28.618928009739047,1779770762.1530964,77.19382364928717,CAR101,
2802,91,28.601845792641445,1779786148.5511186,77.20520096338501,CAR101,
2805,86,28.612003247506433,1779777717.61282,77.19448930285988,CAR101,
2806,92,28.611123647219287,1779782533.5239768,77.19216811041949,CAR101,
2808,83,28.617657743581127,1779777055.9441202,77.20480068272265,CAR101,
2809,87,28.616528820618754,1779697969.2237194,77.19547427057954,CAR101,
2813,116,28.60798756510283,1779787385.4786665,77.19694825817052,CAR101,
2814,90,28.604940040752904,1779698597.252088,77.2064965873434,CAR101,
2817,118,28.607905880865857,1779708944.9602373,77.20197947460629,CAR101,
2819,96,28.616048937493627,1779770369.2750487,77.20529719368155,CAR101,
2823,85,28.615809182537273,1779772078.8960426,77.20038918682877,CAR101,
